date_id,date,year,quarter,month,month_name,week_of_year,day_of_week,day_name,is_weekend
20060509,2006-05-09,2006,2,5,May,19,2,Tuesday,false
20060510,2006-05-10,2006,2,5,May,19,3,Wednesday,false
20060511,2006-05-11,2006,2,5,May,19,4,Thursday,false
20060512,2006-05-12,2006,2,5,May,19,5,Friday,false
20060513,2006-05-13,2006,2,5,May,19,6,Saturday,true
20060514,2006-05-14,2006,2,5,May,19,7,Sunday,true
20060515,2006-05-15,2006,2,5,May,20,1,Monday,false
20060516,2006-05-16,2006,2,5,May,20,2,Tuesday,false
20060517,2006-05-17,2006,2,5,May,20,3,Wednesday,false
20060518,2006-05-18,2006,2,5,May,20,4,Thursday,false
20060519,2006-05-19,2006,2,5,May,20,5,Friday,false
20060520,2006-05-20,2006,2,5,May,20,6,Saturday,true
20060521,2006-05-21,2006,2,5,May,20,7,Sunday,true
20060522,2006-05-22,2006,2,5,May,21,1,Monday,false
20060523,2006-05-23,2006,2,5,May,21,2,Tuesday,false
20060524,2006-05-24,2006,2,5,May,21,3,Wednesday,false
20060525,2006-05-25,2006,2,5,May,21,4,Thursday,false
20060526,2006-05-26,2006,2,5,May,21,5,Friday,false
20060527,2006-05-27,2006,2,5,May,21,6,Saturday,true
20060528,2006-05-28,2006,2,5,May,21,7,Sunday,true
20060529,2006-05-29,2006,2,5,May,22,1,Monday,false
20060530,2006-05-30,2006,2,5,May,22,2,Tuesday,false
20060531,2006-05-31,2006,2,5,May,22,3,Wednesday,false
20060601,2006-06-01,2006,2,6,June,22,4,Thursday,false
20060602,2006-06-02,2006,2,6,June,22,5,Friday,false
20060603,2006-06-03,2006,2,6,June,22,6,Saturday,true
20060604,2006-06-04,2006,2,6,June,22,7,Sunday,true
20060605,2006-06-05,2006,2,6,June,23,1,Monday,false
20060606,2006-06-06,2006,2,6,June,23,2,Tuesday,false
20060607,2006-06-07,2006,2,6,June,23,3,Wednesday,false
20060608,2006-06-08,2006,2,6,June,23,4,Thursday,false
20060609,2006-06-09,2006,2,6,June,23,5,Friday,false
20060610,2006-06-10,2006,2,6,June,23,6,Saturday,true
20060611,2006-06-11,2006,2,6,June,23,7,Sunday,true
20060612,2006-06-12,2006,2,6,June,24,1,Monday,false
20060613,2006-06-13,2006,2,6,June,24,2,Tuesday,false
20060614,2006-06-14,2006,2,6,June,24,3,Wednesday,false
20060615,2006-06-15,2006,2,6,June,24,4,Thursday,false
20060616,2006-06-16,2006,2,6,June,24,5,Friday,false
20060617,2006-06-17,2006,2,6,June,24,6,Saturday,true
20060618,2006-06-18,2006,2,6,June,24,7,Sunday,true
20060619,2006-06-19,2006,2,6,June,25,1,Monday,false
20060620,2006-06-20,2006,2,6,June,25,2,Tuesday,false
20060621,2006-06-21,2006,2,6,June,25,3,Wednesday,false
20060622,2006-06-22,2006,2,6,June,25,4,Thursday,false
20060623,2006-06-23,2006,2,6,June,25,5,Friday,false
20060624,2006-06-24,2006,2,6,June,25,6,Saturday,true
20060625,2006-06-25,2006,2,6,June,25,7,Sunday,true
20060626,2006-06-26,2006,2,6,June,26,1,Monday,false
20060627,2006-06-27,2006,2,6,June,26,2,Tuesday,false
20060628,2006-06-28,2006,2,6,June,26,3,Wednesday,false
20060629,2006-06-29,2006,2,6,June,26,4,Thursday,false
20060630,2006-06-30,2006,2,6,June,26,5,Friday,false
20060701,2006-07-01,2006,3,7,July,26,6,Saturday,true
20060702,2006-07-02,2006,3,7,July,26,7,Sunday,true
20060703,2006-07-03,2006,3,7,July,27,1,Monday,false
20060704,2006-07-04,2006,3,7,July,27,2,Tuesday,false
20060705,2006-07-05,2006,3,7,July,27,3,Wednesday,false
20060706,2006-07-06,2006,3,7,July,27,4,Thursday,false
20060707,2006-07-07,2006,3,7,July,27,5,Friday,false
20060708,2006-07-08,2006,3,7,July,27,6,Saturday,true
20060709,2006-07-09,2006,3,7,July,27,7,Sunday,true
20060710,2006-07-10,2006,3,7,July,28,1,Monday,false
20060711,2006-07-11,2006,3,7,July,28,2,Tuesday,false
20060712,2006-07-12,2006,3,7,July,28,3,Wednesday,false
20060713,2006-07-13,2006,3,7,July,28,4,Thursday,false
20060714,2006-07-14,2006,3,7,July,28,5,Friday,false
20060715,2006-07-15,2006,3,7,July,28,6,Saturday,true
20060716,2006-07-16,2006,3,7,July,28,7,Sunday,true
20060717,2006-07-17,2006,3,7,July,29,1,Monday,false
20060718,2006-07-18,2006,3,7,July,29,2,Tuesday,false
20060719,2006-07-19,2006,3,7,July,29,3,Wednesday,false
20060720,2006-07-20,2006,3,7,July,29,4,Thursday,false
20060721,2006-07-21,2006,3,7,July,29,5,Friday,false
20060722,2006-07-22,2006,3,7,July,29,6,Saturday,true
20060723,2006-07-23,2006,3,7,July,29,7,Sunday,true
20060724,2006-07-24,2006,3,7,July,30,1,Monday,false
20060725,2006-07-25,2006,3,7,July,30,2,Tuesday,false
20060726,2006-07-26,2006,3,7,July,30,3,Wednesday,false
20060727,2006-07-27,2006,3,7,July,30,4,Thursday,false
20060728,2006-07-28,2006,3,7,July,30,5,Friday,false
20060729,2006-07-29,2006,3,7,July,30,6,Saturday,true
20060730,2006-07-30,2006,3,7,July,30,7,Sunday,true
20060731,2006-07-31,2006,3,7,July,31,1,Monday,false
20060801,2006-08-01,2006,3,8,August,31,2,Tuesday,false
20060802,2006-08-02,2006,3,8,August,31,3,Wednesday,false
20060803,2006-08-03,2006,3,8,August,31,4,Thursday,false
20060804,2006-08-04,2006,3,8,August,31,5,Friday,false
20060805,2006-08-05,2006,3,8,August,31,6,Saturday,true
20060806,2006-08-06,2006,3,8,August,31,7,Sunday,true
20060807,2006-08-07,2006,3,8,August,32,1,Monday,false
20060808,2006-08-08,2006,3,8,August,32,2,Tuesday,false
20060809,2006-08-09,2006,3,8,August,32,3,Wednesday,false
20060810,2006-08-10,2006,3,8,August,32,4,Thursday,false
20060811,2006-08-11,2006,3,8,August,32,5,Friday,false
20060812,2006-08-12,2006,3,8,August,32,6,Saturday,true
20060813,2006-08-13,2006,3,8,August,32,7,Sunday,true
20060814,2006-08-14,2006,3,8,August,33,1,Monday,false
20060815,2006-08-15,2006,3,8,August,33,2,Tuesday,false
20060816,2006-08-16,2006,3,8,August,33,3,Wednesday,false
20060817,2006-08-17,2006,3,8,August,33,4,Thursday,false
20060818,2006-08-18,2006,3,8,August,33,5,Friday,false
20060819,2006-08-19,2006,3,8,August,33,6,Saturday,true
20060820,2006-08-20,2006,3,8,August,33,7,Sunday,true
20060821,2006-08-21,2006,3,8,August,34,1,Monday,false
20060822,2006-08-22,2006,3,8,August,34,2,Tuesday,false
20060823,2006-08-23,2006,3,8,August,34,3,Wednesday,false
20060824,2006-08-24,2006,3,8,August,34,4,Thursday,false
20060825,2006-08-25,2006,3,8,August,34,5,Friday,false
20060826,2006-08-26,2006,3,8,August,34,6,Saturday,true
20060827,2006-08-27,2006,3,8,August,34,7,Sunday,true
20060828,2006-08-28,2006,3,8,August,35,1,Monday,false
20060829,2006-08-29,2006,3,8,August,35,2,Tuesday,false
20060830,2006-08-30,2006,3,8,August,35,3,Wednesday,false
20060831,2006-08-31,2006,3,8,August,35,4,Thursday,false
20060901,2006-09-01,2006,3,9,September,35,5,Friday,false
20060902,2006-09-02,2006,3,9,September,35,6,Saturday,true
20060903,2006-09-03,2006,3,9,September,35,7,Sunday,true
20060904,2006-09-04,2006,3,9,September,36,1,Monday,false
20060905,2006-09-05,2006,3,9,September,36,2,Tuesday,false
20060906,2006-09-06,2006,3,9,September,36,3,Wednesday,false
20060907,2006-09-07,2006,3,9,September,36,4,Thursday,false
20060908,2006-09-08,2006,3,9,September,36,5,Friday,false
20060909,2006-09-09,2006,3,9,September,36,6,Saturday,true
20060910,2006-09-10,2006,3,9,September,36,7,Sunday,true
20060911,2006-09-11,2006,3,9,September,37,1,Monday,false
20060912,2006-09-12,2006,3,9,September,37,2,Tuesday,false
20060913,2006-09-13,2006,3,9,September,37,3,Wednesday,false
20060914,2006-09-14,2006,3,9,September,37,4,Thursday,false
20060915,2006-09-15,2006,3,9,September,37,5,Friday,false
20060916,2006-09-16,2006,3,9,September,37,6,Saturday,true
20060917,2006-09-17,2006,3,9,September,37,7,Sunday,true
20060918,2006-09-18,2006,3,9,September,38,1,Monday,false
20060919,2006-09-19,2006,3,9,September,38,2,Tuesday,false
20060920,2006-09-20,2006,3,9,September,38,3,Wednesday,false
20060921,2006-09-21,2006,3,9,September,38,4,Thursday,false
20060922,2006-09-22,2006,3,9,September,38,5,Friday,false
20060923,2006-09-23,2006,3,9,September,38,6,Saturday,true
20060924,2006-09-24,2006,3,9,September,38,7,Sunday,true
20060925,2006-09-25,2006,3,9,September,39,1,Monday,false
20060926,2006-09-26,2006,3,9,September,39,2,Tuesday,false
20060927,2006-09-27,2006,3,9,September,39,3,Wednesday,false
20060928,2006-09-28,2006,3,9,September,39,4,Thursday,false
20060929,2006-09-29,2006,3,9,September,39,5,Friday,false
20060930,2006-09-30,2006,3,9,September,39,6,Saturday,true
20061001,2006-10-01,2006,4,10,October,39,7,Sunday,true
20061002,2006-10-02,2006,4,10,October,40,1,Monday,false
20061003,2006-10-03,2006,4,10,October,40,2,Tuesday,false
20061004,2006-10-04,2006,4,10,October,40,3,Wednesday,false
20061005,2006-10-05,2006,4,10,October,40,4,Thursday,false
20061006,2006-10-06,2006,4,10,October,40,5,Friday,false
20061007,2006-10-07,2006,4,10,October,40,6,Saturday,true
20061008,2006-10-08,2006,4,10,October,40,7,Sunday,true
20061009,2006-10-09,2006,4,10,October,41,1,Monday,false
20061010,2006-10-10,2006,4,10,October,41,2,Tuesday,false
20061011,2006-10-11,2006,4,10,October,41,3,Wednesday,false
20061012,2006-10-12,2006,4,10,October,41,4,Thursday,false
20061013,2006-10-13,2006,4,10,October,41,5,Friday,false
20061014,2006-10-14,2006,4,10,October,41,6,Saturday,true
20061015,2006-10-15,2006,4,10,October,41,7,Sunday,true
20061016,2006-10-16,2006,4,10,October,42,1,Monday,false
20061017,2006-10-17,2006,4,10,October,42,2,Tuesday,false
20061018,2006-10-18,2006,4,10,October,42,3,Wednesday,false
20061019,2006-10-19,2006,4,10,October,42,4,Thursday,false
20061020,2006-10-20,2006,4,10,October,42,5,Friday,false
20061021,2006-10-21,2006,4,10,October,42,6,Saturday,true
20061022,2006-10-22,2006,4,10,October,42,7,Sunday,true
20061023,2006-10-23,2006,4,10,October,43,1,Monday,false
20061024,2006-10-24,2006,4,10,October,43,2,Tuesday,false
20061025,2006-10-25,2006,4,10,October,43,3,Wednesday,false
20061026,2006-10-26,2006,4,10,October,43,4,Thursday,false
20061027,2006-10-27,2006,4,10,October,43,5,Friday,false
20061028,2006-10-28,2006,4,10,October,43,6,Saturday,true
20061029,2006-10-29,2006,4,10,October,43,7,Sunday,true
20061030,2006-10-30,2006,4,10,October,44,1,Monday,false
20061031,2006-10-31,2006,4,10,October,44,2,Tuesday,false
20061101,2006-11-01,2006,4,11,November,44,3,Wednesday,false
20061102,2006-11-02,2006,4,11,November,44,4,Thursday,false
20061103,2006-11-03,2006,4,11,November,44,5,Friday,false
20061104,2006-11-04,2006,4,11,November,44,6,Saturday,true
20061105,2006-11-05,2006,4,11,November,44,7,Sunday,true
20061106,2006-11-06,2006,4,11,November,45,1,Monday,false
20061107,2006-11-07,2006,4,11,November,45,2,Tuesday,false
20061108,2006-11-08,2006,4,11,November,45,3,Wednesday,false
20061109,2006-11-09,2006,4,11,November,45,4,Thursday,false
20061110,2006-11-10,2006,4,11,November,45,5,Friday,false
20061111,2006-11-11,2006,4,11,November,45,6,Saturday,true
20061112,2006-11-12,2006,4,11,November,45,7,Sunday,true
20061113,2006-11-13,2006,4,11,November,46,1,Monday,false
20061114,2006-11-14,2006,4,11,November,46,2,Tuesday,false
20061115,2006-11-15,2006,4,11,November,46,3,Wednesday,false
20061116,2006-11-16,2006,4,11,November,46,4,Thursday,false
20061117,2006-11-17,2006,4,11,November,46,5,Friday,false
20061118,2006-11-18,2006,4,11,November,46,6,Saturday,true
20061119,2006-11-19,2006,4,11,November,46,7,Sunday,true
20061120,2006-11-20,2006,4,11,November,47,1,Monday,false
20061121,2006-11-21,2006,4,11,November,47,2,Tuesday,false
20061122,2006-11-22,2006,4,11,November,47,3,Wednesday,false
20061123,2006-11-23,2006,4,11,November,47,4,Thursday,false
20061124,2006-11-24,2006,4,11,November,47,5,Friday,false
20061125,2006-11-25,2006,4,11,November,47,6,Saturday,true
20061126,2006-11-26,2006,4,11,November,47,7,Sunday,true
20061127,2006-11-27,2006,4,11,November,48,1,Monday,false
20061128,2006-11-28,2006,4,11,November,48,2,Tuesday,false
20061129,2006-11-29,2006,4,11,November,48,3,Wednesday,false
20061130,2006-11-30,2006,4,11,November,48,4,Thursday,false
20061201,2006-12-01,2006,4,12,December,48,5,Friday,false
20061202,2006-12-02,2006,4,12,December,48,6,Saturday,true
20061203,2006-12-03,2006,4,12,December,48,7,Sunday,true
20061204,2006-12-04,2006,4,12,December,49,1,Monday,false
20061205,2006-12-05,2006,4,12,December,49,2,Tuesday,false
20061206,2006-12-06,2006,4,12,December,49,3,Wednesday,false
20061207,2006-12-07,2006,4,12,December,49,4,Thursday,false
20061208,2006-12-08,2006,4,12,December,49,5,Friday,false
20061209,2006-12-09,2006,4,12,December,49,6,Saturday,true
20061210,2006-12-10,2006,4,12,December,49,7,Sunday,true
20061211,2006-12-11,2006,4,12,December,50,1,Monday,false
20061212,2006-12-12,2006,4,12,December,50,2,Tuesday,false
20061213,2006-12-13,2006,4,12,December,50,3,Wednesday,false
20061214,2006-12-14,2006,4,12,December,50,4,Thursday,false
20061215,2006-12-15,2006,4,12,December,50,5,Friday,false
20061216,2006-12-16,2006,4,12,December,50,6,Saturday,true
20061217,2006-12-17,2006,4,12,December,50,7,Sunday,true
20061218,2006-12-18,2006,4,12,December,51,1,Monday,false
20061219,2006-12-19,2006,4,12,December,51,2,Tuesday,false
20061220,2006-12-20,2006,4,12,December,51,3,Wednesday,false
20061221,2006-12-21,2006,4,12,December,51,4,Thursday,false
20061222,2006-12-22,2006,4,12,December,51,5,Friday,false
20061223,2006-12-23,2006,4,12,December,51,6,Saturday,true
20061224,2006-12-24,2006,4,12,December,51,7,Sunday,true
20061225,2006-12-25,2006,4,12,December,52,1,Monday,false
20061226,2006-12-26,2006,4,12,December,52,2,Tuesday,false
20061227,2006-12-27,2006,4,12,December,52,3,Wednesday,false
20061228,2006-12-28,2006,4,12,December,52,4,Thursday,false
20061229,2006-12-29,2006,4,12,December,52,5,Friday,false
20061230,2006-12-30,2006,4,12,December,52,6,Saturday,true
20061231,2006-12-31,2006,4,12,December,52,7,Sunday,true
20070101,2007-01-01,2007,1,1,January,1,1,Monday,false
20070102,2007-01-02,2007,1,1,January,1,2,Tuesday,false
20070103,2007-01-03,2007,1,1,January,1,3,Wednesday,false
20070104,2007-01-04,2007,1,1,January,1,4,Thursday,false
20070105,2007-01-05,2007,1,1,January,1,5,Friday,false
20070106,2007-01-06,2007,1,1,January,1,6,Saturday,true
20070107,2007-01-07,2007,1,1,January,1,7,Sunday,true
20070108,2007-01-08,2007,1,1,January,2,1,Monday,false
20070109,2007-01-09,2007,1,1,January,2,2,Tuesday,false
20070110,2007-01-10,2007,1,1,January,2,3,Wednesday,false
20070111,2007-01-11,2007,1,1,January,2,4,Thursday,false
20070112,2007-01-12,2007,1,1,January,2,5,Friday,false
20070113,2007-01-13,2007,1,1,January,2,6,Saturday,true
20070114,2007-01-14,2007,1,1,January,2,7,Sunday,true
20070115,2007-01-15,2007,1,1,January,3,1,Monday,false
20070116,2007-01-16,2007,1,1,January,3,2,Tuesday,false
20070117,2007-01-17,2007,1,1,January,3,3,Wednesday,false
20070118,2007-01-18,2007,1,1,January,3,4,Thursday,false
20070119,2007-01-19,2007,1,1,January,3,5,Friday,false
20070120,2007-01-20,2007,1,1,January,3,6,Saturday,true
20070121,2007-01-21,2007,1,1,January,3,7,Sunday,true
20070122,2007-01-22,2007,1,1,January,4,1,Monday,false
20070123,2007-01-23,2007,1,1,January,4,2,Tuesday,false
20070124,2007-01-24,2007,1,1,January,4,3,Wednesday,false
20070125,2007-01-25,2007,1,1,January,4,4,Thursday,false
20070126,2007-01-26,2007,1,1,January,4,5,Friday,false
20070127,2007-01-27,2007,1,1,January,4,6,Saturday,true
20070128,2007-01-28,2007,1,1,January,4,7,Sunday,true
20070129,2007-01-29,2007,1,1,January,5,1,Monday,false
20070130,2007-01-30,2007,1,1,January,5,2,Tuesday,false
20070131,2007-01-31,2007,1,1,January,5,3,Wednesday,false
20070201,2007-02-01,2007,1,2,February,5,4,Thursday,false
20070202,2007-02-02,2007,1,2,February,5,5,Friday,false
20070203,2007-02-03,2007,1,2,February,5,6,Saturday,true
20070204,2007-02-04,2007,1,2,February,5,7,Sunday,true
20070205,2007-02-05,2007,1,2,February,6,1,Monday,false
20070206,2007-02-06,2007,1,2,February,6,2,Tuesday,false
20070207,2007-02-07,2007,1,2,February,6,3,Wednesday,false
20070208,2007-02-08,2007,1,2,February,6,4,Thursday,false
20070209,2007-02-09,2007,1,2,February,6,5,Friday,false
20070210,2007-02-10,2007,1,2,February,6,6,Saturday,true
20070211,2007-02-11,2007,1,2,February,6,7,Sunday,true
20070212,2007-02-12,2007,1,2,February,7,1,Monday,false
20070213,2007-02-13,2007,1,2,February,7,2,Tuesday,false
20070214,2007-02-14,2007,1,2,February,7,3,Wednesday,false
20070215,2007-02-15,2007,1,2,February,7,4,Thursday,false
20070216,2007-02-16,2007,1,2,February,7,5,Friday,false
20070217,2007-02-17,2007,1,2,February,7,6,Saturday,true
20070218,2007-02-18,2007,1,2,February,7,7,Sunday,true
20070219,2007-02-19,2007,1,2,February,8,1,Monday,false
20070220,2007-02-20,2007,1,2,February,8,2,Tuesday,false
20070221,2007-02-21,2007,1,2,February,8,3,Wednesday,false
20070222,2007-02-22,2007,1,2,February,8,4,Thursday,false
20070223,2007-02-23,2007,1,2,February,8,5,Friday,false
20070224,2007-02-24,2007,1,2,February,8,6,Saturday,true
20070225,2007-02-25,2007,1,2,February,8,7,Sunday,true
20070226,2007-02-26,2007,1,2,February,9,1,Monday,false
20070227,2007-02-27,2007,1,2,February,9,2,Tuesday,false
20070228,2007-02-28,2007,1,2,February,9,3,Wednesday,false
20070301,2007-03-01,2007,1,3,March,9,4,Thursday,false
20070302,2007-03-02,2007,1,3,March,9,5,Friday,false
20070303,2007-03-03,2007,1,3,March,9,6,Saturday,true
20070304,2007-03-04,2007,1,3,March,9,7,Sunday,true
20070305,2007-03-05,2007,1,3,March,10,1,Monday,false
20070306,2007-03-06,2007,1,3,March,10,2,Tuesday,false
20070307,2007-03-07,2007,1,3,March,10,3,Wednesday,false
20070308,2007-03-08,2007,1,3,March,10,4,Thursday,false
20070309,2007-03-09,2007,1,3,March,10,5,Friday,false
20070310,2007-03-10,2007,1,3,March,10,6,Saturday,true
20070311,2007-03-11,2007,1,3,March,10,7,Sunday,true
20070312,2007-03-12,2007,1,3,March,11,1,Monday,false
20070313,2007-03-13,2007,1,3,March,11,2,Tuesday,false
20070314,2007-03-14,2007,1,3,March,11,3,Wednesday,false
20070315,2007-03-15,2007,1,3,March,11,4,Thursday,false
20070316,2007-03-16,2007,1,3,March,11,5,Friday,false
20070317,2007-03-17,2007,1,3,March,11,6,Saturday,true
20070318,2007-03-18,2007,1,3,March,11,7,Sunday,true
20070319,2007-03-19,2007,1,3,March,12,1,Monday,false
20070320,2007-03-20,2007,1,3,March,12,2,Tuesday,false
20070321,2007-03-21,2007,1,3,March,12,3,Wednesday,false
20070322,2007-03-22,2007,1,3,March,12,4,Thursday,false
20070323,2007-03-23,2007,1,3,March,12,5,Friday,false
20070324,2007-03-24,2007,1,3,March,12,6,Saturday,true
20070325,2007-03-25,2007,1,3,March,12,7,Sunday,true
20070326,2007-03-26,2007,1,3,March,13,1,Monday,false
20070327,2007-03-27,2007,1,3,March,13,2,Tuesday,false
20070328,2007-03-28,2007,1,3,March,13,3,Wednesday,false
20070329,2007-03-29,2007,1,3,March,13,4,Thursday,false
20070330,2007-03-30,2007,1,3,March,13,5,Friday,false
20070331,2007-03-31,2007,1,3,March,13,6,Saturday,true
20070401,2007-04-01,2007,2,4,April,13,7,Sunday,true
20070402,2007-04-02,2007,2,4,April,14,1,Monday,false
20070403,2007-04-03,2007,2,4,April,14,2,Tuesday,false
20070404,2007-04-04,2007,2,4,April,14,3,Wednesday,false
20070405,2007-04-05,2007,2,4,April,14,4,Thursday,false
20070406,2007-04-06,2007,2,4,April,14,5,Friday,false
20070407,2007-04-07,2007,2,4,April,14,6,Saturday,true
20070408,2007-04-08,2007,2,4,April,14,7,Sunday,true
20070409,2007-04-09,2007,2,4,April,15,1,Monday,false
20070410,2007-04-10,2007,2,4,April,15,2,Tuesday,false
20070411,2007-04-11,2007,2,4,April,15,3,Wednesday,false
20070412,2007-04-12,2007,2,4,April,15,4,Thursday,false
20070413,2007-04-13,2007,2,4,April,15,5,Friday,false
20070414,2007-04-14,2007,2,4,April,15,6,Saturday,true
20070415,2007-04-15,2007,2,4,April,15,7,Sunday,true
20070416,2007-04-16,2007,2,4,April,16,1,Monday,false
20070417,2007-04-17,2007,2,4,April,16,2,Tuesday,false
20070418,2007-04-18,2007,2,4,April,16,3,Wednesday,false
20070419,2007-04-19,2007,2,4,April,16,4,Thursday,false
20070420,2007-04-20,2007,2,4,April,16,5,Friday,false
20070421,2007-04-21,2007,2,4,April,16,6,Saturday,true
20070422,2007-04-22,2007,2,4,April,16,7,Sunday,true
20070423,2007-04-23,2007,2,4,April,17,1,Monday,false
20070424,2007-04-24,2007,2,4,April,17,2,Tuesday,false
20070425,2007-04-25,2007,2,4,April,17,3,Wednesday,false
20070426,2007-04-26,2007,2,4,April,17,4,Thursday,false
